"qa-api-testrun-policy","03/25/2022 at 03:45:27 (GMT-0700)"
"peoplereign.io","5205 Prospect Dr. 135-381",,"San Jose","California","United States of America","95129"
"Prem Kasha","peper6pk","Manager"
SUMMARY
Policy Title,Policy Locking,Policy Modified,Policy Last Evaluated,Asset Groups,IPs,Asset Tags,Host Instance,PC Agent IPs,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions
"CIS Benchmark for Red Hat Enterprise Linux 7, v3.1.1 [Automated and Manual, Level 1 and Level 2] v.4.0","Locked - CIS Certified Policy","03/18/2022 at 10:05:03 (GMT-0700)","03/25/2022 at 03:25:03 (GMT-0700)",,"N/A",,"10.10.50.6 (os)","No","Red Hat Enterprise Linux 7.x","458","1","458","378 (82.53%)","80 (17.47%)","0","0","0"
HOST STATISTICS
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.10.50.6","AGENT","audit-test.home.private","'-","Red Hat Enterprise Linux Server 7.9","03/25/2022 at 01:09:43 (GMT-0700)","82.53% (378 of 458)","726bdae6-9d4e-481d-bc57-5fffd87b0157","1393891"
ASSET TAGS
"10.10.50.6","Cloud Agent","Corp"
RESULTS
Host IP,DNS Hostname,NetBIOS Hostname,Tracking Method,Operating System,NETWORK,Last Scan Date,Evaluation Date,Control ID,Technology,Control,Criticality Label,Criticality Value,Rationale,Status,Remediation,Deprecated,Evidence,Exception Assignee,Exception Status,Exception End Date,Exception Creator,Exception Created Date,Exception Modifier,Exception Modified Date,Exception Comments History,Qualys Host ID
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17287","Red Hat Enterprise Linux 7.x","Status of the 'changes to content or attributes' of the '/sbin/insmod' as defined in '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The '/sbin/insmod' load kernel module , which will trigger an audit record. Monitoring and audit of this kernel module enables identification of unauthorized kernel activity on the host. There are several well known kernel exploits. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>/sbin/insmod</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
[= ]/sbin/insmod\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-w /sbin/insmod -p x -k modules
-w /sbin/insmod -p x -k module_insertion

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-w /sbin/insmod -p x -k module_insertion
Row 3:/etc/audit/rules.d/audit.rules,-w /sbin/insmod -p x -k modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12866","Red Hat Enterprise Linux 7.x","List of runtime audit rules for '/sbin/rmmod' file, using auditctl","SERIOUS","3","The 'rmmod' module remove or unload a kernel module. Monitoring and audit of this kernel module enables identification of unauthorized kernel activity on the host.  As there are several well known kernel exploits, this should be carefully configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>/sbin/rmmod</b> file. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
matches regular expression list
[= ]/sbin/rmmod\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-w /sbin/rmmod -p x -k modules

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:/sbin/rmmod,-w /sbin/rmmod -p x -k modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17288","Red Hat Enterprise Linux 7.x","Status of the 'changes to content or attributes' of the '/sbin/rmmod' as defined in the '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The 'rmmod' module remove or unload a kernel module. Monitoring and audit of this kernel module enables identification of unauthorized kernel activity on the host. There are several well known kernel exploits. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>/sbin/rmmod</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
[= ]/sbin/rmmod\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-w /sbin/rmmod -p x -k modules

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-w /sbin/rmmod -p x -k modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12867","Red Hat Enterprise Linux 7.x","List of runtime audit rules for '/sbin/modprobe' file, using auditctl","SERIOUS","3","The 'modprobe' module a more sophisticated program to load and unload modules. Monitoring and audit of this kernel module enables identification of unauthorized kernel activity on the host.  As there are several well known kernel exploits, this should be carefully configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>/sbin/modprobe</b> file. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
matches regular expression list
[= ]/sbin/modprobe\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-w /sbin/modprobe -p x -k modules

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:/sbin/modprobe,-w /sbin/modprobe -p x -k modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17289","Red Hat Enterprise Linux 7.x","Status of the 'changes to content or attributes' of the '/sbin/modprobe' as defined in '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The 'modprobe' module a more sophisticated program to load and unload modules. Monitoring and audit of this kernel module enables identification of unauthorized kernel activity on the host. There are several well known kernel exploits. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>/sbin/modprobe</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
[= ]/sbin/modprobe\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-w /sbin/modprobe -p x -k modules

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-w /sbin/modprobe -p x -k modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12868","Red Hat Enterprise Linux 7.x","List of runtime audit rules for 'init_module', using auditctl","SERIOUS","3","The init_module  initializes a loadable module entry. It loads  the  relocated  module image into kernel space and runs the module's init function. Any execution of the loading and unloading module programs and system calls will trigger an audit record with an identifier of modules. As there are several well known kernel exploits, the 'init_module' kernel module should be carefully configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>init_module</b> system call. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
contains regular expression list
\binit_module\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S init_module,delete_module -F exit=0 -F key=modules

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:init_module,-a always,exit -F arch=b64 -S init_module,delete_module -F exit=0 -F key=modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17290","Red Hat Enterprise Linux 7.x","Status of the 'init_module' module in the '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The init_module  initializes a loadable module entry. It loads  the  relocated  module image into kernel space and runs the module's init function. Any execution of the loading and unloading module programs and system calls will trigger an audit record with an identifier of ""modules"". There are several well known kernel exploits. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>init_module</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
\binit_module\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S init_module -S delete_module -k modules -F exit=0

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-a always,exit -F arch=b64 -S init_module -S delete_module -k modules -F exit=0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12869","Red Hat Enterprise Linux 7.x","List of runtime audit rules for 'delete_module', using auditctl","SERIOUS","3","The delete_module  deletes a loadable module entry. It attempts to remove an unused loadable module entry. This system call requires privilege. Any execution of the loading and unloading module programs and system calls will trigger an audit record with an identifier of 'modules'. As there are several well known kernel exploits, the 'delete_module' kernel module should be carefully configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>delete_module</b> system call. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
matches regular expression list
\bdelete_module\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S init_module,delete_module -F exit=0 -F key=modules

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:delete_module,-a always,exit -F arch=b64 -S init_module,delete_module -F exit=0 -F key=modules",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17291","Red Hat Enterprise Linux 7.x","Status of the 'delete_module' module in '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The delete_module deletes a loadable module entry. It attempts to remove an unused loadable module entry. If name is NULL, all unused modules marked auto-clean will be removed. This system call requires privilege. Any execution of the loading and unloading module programs and system calls will trigger an audit record with an identifier of ""modules"". As there are several well known kernel exploits, the 'delete_module' kernel module should be carefully configured according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>delete_module</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
\bdelete_module\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S init_module -S delete_module -k modules -F exit=0

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-a always,exit -F arch=b64 -S init_module -S delete_module -k modules -F exit=0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17669","Red Hat Enterprise Linux 7.x","Status of the 'immutable mode' setting within the '/etc/audit/rules.d/*.rules' files on the host","SERIOUS","3","The 'immutable' mode setting within the '/etc/audit/audit.rules' file protects the audit rules from changes. There are known exploits involving changing the audit rules before & during an attack. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, the 'immutable mode' setting should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate whether the immutable mode setting is present within the <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
matches regular expression list
-e\s+2

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/99-finalize.rules,",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7440","Red Hat Enterprise Linux 7.x","Status of the currently installed 'rsyslog' package on the host","CRITICAL","4","The 'rsyslog package' provides important security features such as encryption of log data, connection-oriented log transmission, and database format logging.  As there are several remote log exploits, the 'rsyslog package' should be configured and current according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the currently installed <b>rsyslog</b> packages on the host.

======Expected Value(s)======

Package rsyslog not installed
------------ OR ------------
matches regular expression list
rsyslog-.*

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
rsyslog-8.24.0-57.el7_9.1.x86_64

======Extended Evidence======:
Row 1:Package Name,Info
Row 2:rsyslog,8.24.0-57.el7_9.1.x86_64",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","9335","Red Hat Enterprise Linux 7.x","Status of the rsyslog service","CRITICAL","4","The 'rsyslog' service provides important security features such as encryption of log data, connection-oriented log transmission, and database format logging. If the rsyslog service is not activated the system will not have a syslog service running. As there are several remote log exploits, the 'rsyslog' service should be activated according to the needs of the business.","Passed",,"0","The List String value of <b>X</b> indicates the status of the <b>rsyslog</b> service using <b>systemd</b> on the host.

======Expected Value(s)======

Service not found
------------ OR ------------
matches regular expression list
enabled

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
enabled

======Extended Evidence======:
Row 1:Service Name,Status
Row 2:rsyslog,enabled",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","10666","Red Hat Enterprise Linux 7.x","Status of the '$FileCreateMode' setting within '/etc/rsyslog.conf' file","CRITICAL","4","The 'rsyslog' will create logfiles that do not already exist on the system. This setting allows you to controls what permissions will be applied to these newly created files.  As removing or altering rsyslog messages could damage important chronological evidence of activities on the host and prevent security exception monitoring and audit efforts. This settings should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>$FileCreateMode</b> setting defined in file <b>/etc/rsyslog.conf</b> and in the files included using <b>$IncludeConfig</b> or <b>include()</b> directive in '/etc/rsyslog.conf' file.

======Expected Value(s)======

File not found
------------ OR ------------
matches regular expression list
0[0246][04]0

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
$FileCreateMode 0640

======Extended Evidence======:
Row 1:File,Value
Row 2:/etc/rsyslog.conf,$FileCreateMode 0640",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
